event_id_cnty,event_date,event_type,sub_event_type,country,admin1,admin2,latitude,longitude,fatalities
CHI9490,2022-10-10,Protests,Protest with intervention,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9486,2022-10-13,Protests,Peaceful protest,Chile,Los Rios,Ranco,-40.2931,-73.0816,0
CHI9485,2022-10-13,Protests,Peaceful protest,Chile,Los Lagos,Chiloe,-41.8277,-73.5252,0
CHI9484,2022-10-13,Protests,Peaceful protest,Chile,Los Lagos,Chiloe,-41.8676,-73.8279,0
CHI9482,2022-09-14,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9476,2022-09-01,Riots,Violent demonstration,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9495,2022-10-12,Riots,Violent demonstration,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI9520,2022-10-20,Protests,Peaceful protest,Chile,Los Lagos,Palena,-42.9173,-72.7059,0
CHI9512,2022-10-18,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9517,2022-10-19,Protests,Peaceful protest,Chile,Los Lagos,Palena,-42.9173,-72.7059,0
CHI9508,2022-10-14,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9524,2022-10-17,Riots,Violent demonstration,Chile,Valparaiso,Marga Marga,-33.0488,-71.4412,0
CHI9514,2022-10-18,Protests,Peaceful protest,Chile,Valparaiso,Marga Marga,-33.051,-71.3941,0
CHI9525,2022-10-17,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9516,2022-10-18,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9546,2022-10-18,Riots,Violent demonstration,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9528,2022-10-18,Riots,Violent demonstration,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9522,2022-10-17,Riots,Violent demonstration,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9526,2022-10-18,Riots,Violent demonstration,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9518,2022-10-19,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9549,2022-10-21,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9523,2022-10-17,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9515,2022-10-18,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5538,-71.6076,0
CHI9511,2022-10-17,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9550,2022-10-20,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI9567,2022-10-27,Riots,Mob violence,Chile,Los Lagos,Llanquihue,-41.1122,-73.0504,0
CHI9557,2022-10-24,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9566,2022-10-27,Riots,Mob violence,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9558,2022-10-25,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.8306,-73.1164,0
CHI9222,2022-08-01,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.4008,-71.6947,0
CHI9578,2022-10-30,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI9582,2022-11-02,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI9587,2022-11-03,Protests,Peaceful protest,Chile,Biobio,Arauco,-37.9162,-73.3978,0
CHI9588,2022-11-03,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9575,2022-09-16,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7674,-73.1763,0
CHI9584,2022-11-02,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9573,2022-09-05,Protests,Protest with intervention,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9571,2022-09-02,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9572,2022-09-05,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9574,2022-09-07,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9576,2022-09-16,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI9570,2022-09-01,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9619,2022-11-09,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7891,-73.1017,0
CHI9613,2022-11-06,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9624,2022-11-11,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9617,2022-11-08,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9628,2022-11-07,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9620,2022-11-09,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9615,2022-11-07,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9626,2022-11-11,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9636,2022-11-15,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9654,2022-11-12,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9648,2022-11-15,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI9632,2022-11-15,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9651,2022-11-17,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9656,2022-11-13,Protests,Peaceful protest,Chile,Antofagasta,Tocopilla,-22.0855,-70.193,0
CHI9641,2022-11-15,Strategic developments,Looting/property destruction,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9645,2022-11-14,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9655,2022-11-12,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9634,2022-11-16,Riots,Violent demonstration,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9660,2022-11-21,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9665,2022-11-21,Protests,Peaceful protest,Chile,Antofagasta,Tocopilla,-22.0855,-70.193,0
CHI9722,2022-11-23,Protests,Peaceful protest,Chile,Metropolitana,Maipo,-33.8084,-70.7346,0
CHI9748,2022-11-23,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.1137,-71.5637,0
CHI9703,2022-11-17,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9705,2022-11-25,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9707,2022-11-23,Protests,Peaceful protest,Chile,Los Lagos,Palena,-42.0999,-72.4172,0
CHI9697,2022-11-25,Protests,Peaceful protest,Chile,Los Lagos,Chiloe,-41.8676,-73.8279,0
CHI9699,2022-11-25,Protests,Peaceful protest,Chile,Los Lagos,Chiloe,-43.117,-73.6147,0
CHI9696,2022-11-24,Protests,Peaceful protest,Chile,Los Lagos,Chiloe,-43.117,-73.6147,0
CHI9706,2022-11-22,Protests,Peaceful protest,Chile,Los Lagos,Palena,-42.0999,-72.4172,0
CHI9694,2022-11-24,Protests,Peaceful protest,Chile,Los Lagos,Chiloe,-41.8676,-73.8279,0
CHI9702,2022-11-24,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.3168,-72.9853,0
CHI9752,2022-11-25,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.2568,-71.439,0
CHI9739,2022-11-22,Protests,Peaceful protest,Chile,Valparaiso,Marga Marga,-32.9958,-71.1914,0
CHI9745,2022-11-25,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.3701,-71.6635,0
CHI9747,2022-11-19,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9682,2022-11-25,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9679,2022-11-21,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI9683,2022-11-25,Protests,Protest with intervention,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9681,2022-11-25,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI9738,2022-11-21,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9662,2022-11-24,Protests,Protest with intervention,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9666,2022-11-24,Protests,Peaceful protest,Chile,Antofagasta,Tocopilla,-22.0855,-70.193,0
CHI9736,2022-11-21,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2986,-70.1331,0
CHI9721,2022-11-22,Protests,Peaceful protest,Chile,Metropolitana,Maipo,-33.8084,-70.7346,0
CHI9734,2022-11-21,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2508,-70.1097,0
CHI9735,2022-11-21,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.4319,-70.152,0
CHI9744,2022-11-22,Riots,Violent demonstration,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9661,2022-11-24,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9756,2022-11-25,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.5175,-73.0882,0
CHI9762,2022-11-28,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9763,2022-11-28,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9764,2022-11-28,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5538,-71.6076,0
CHI9765,2022-11-28,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9767,2022-11-28,Protests,Peaceful protest,Chile,Valparaiso,Marga Marga,-33.0488,-71.4412,0
CHI9771,2022-12-01,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9772,2022-12-02,Protests,Peaceful protest,Chile,Valparaiso,Marga Marga,-33.0488,-71.4412,0
CHI9776,2022-12-07,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9780,2022-12-07,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.1122,-73.0504,0
CHI9784,2022-12-05,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI9796,2022-12-19,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9797,2022-12-20,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9799,2022-12-20,Protests,Peaceful protest,Chile,Los Rios,Ranco,-40.1248,-72.3825,0
CHI9803,2022-12-21,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9806,2022-12-23,Protests,Peaceful protest,Chile,Magallanes,Magallanes,-53.1548,-70.9113,0
CHI9808,2022-12-26,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9815,2022-12-29,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9816,2022-12-30,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5538,-71.6076,0
CHI9818,2022-12-12,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9820,2022-12-12,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-22.8916,-69.3194,0
CHI9822,2022-12-13,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9824,2022-12-13,Riots,Violent demonstration,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9825,2022-12-14,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9826,2022-12-14,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI9829,2022-12-14,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9831,2022-12-16,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI8570,2022-04-04,Explosions/Remote violence,Remote explosive/landmine/IED,Chile,Arica y Parinacota,Parinacota,-17.9289,-69.3336,0
CHI9770,2022-12-01,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI8455,2022-01-12,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI8456,2022-01-13,Riots,Mob violence,Chile,Los Rios,Valdivia,-39.665,-72.9515,0
CHI8460,2022-01-19,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI8502,2022-02-21,Protests,Protest with intervention,Chile,Valparaiso,Valparaiso,-33.1137,-71.5637,0
CHI9189,2022-07-22,Riots,Mob violence,Chile,Los Lagos,Osorno,-40.6848,-72.6073,0
CHI10001,2022-10-16,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI10002,2022-10-03,Protests,Peaceful protest,Chile,Biobio,Concepcion,-37.0899,-73.1577,0
CHI10006,2022-10-29,Protests,Peaceful protest,Chile,Tarapaca,Tamarugal,-21.0042,-68.794,0
CHI10011,2022-11-21,Protests,Peaceful protest,Chile,Metropolitana,Cordillera,-33.6341,-70.5721,0
CHI10014,2022-11-23,Protests,Protest with intervention,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI10015,2022-11-24,Protests,Protest with intervention,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI10016,2022-11-24,Protests,Protest with intervention,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI10017,2022-11-24,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.4127,-73.0113,0
CHI10018,2022-11-24,Protests,Protest with intervention,Chile,Tarapaca,Iquique,-20.2508,-70.1097,0
CHI10019,2022-11-25,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI10020,2022-11-28,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI10021,2022-11-28,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI10023,2022-11-28,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI10024,2022-11-28,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI10025,2022-10-24,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4412,-70.7612,0
CHI10027,2022-11-19,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI10031,2022-11-18,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.4927,-72.3071,0
CHI10033,2022-10-13,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI10034,2022-10-25,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI10036,2022-10-05,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.3959,-70.671,0
CHI10042,2022-10-12,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.9768,-72.8801,0
CHI10050,2022-10-19,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.5324,-70.5748,0
CHI10057,2022-11-17,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.4228,-70.7355,0
CHI9746,2022-11-25,Riots,Violent demonstration,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI9995,2022-09-27,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9996,2022-09-27,Protests,Peaceful protest,Chile,Antofagasta,Tocopilla,-22.0855,-70.193,0
CHI9998,2022-10-25,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,0
CHI10043,2022-10-15,Riots,Mob violence,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI10060,2022-11-26,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI8545,2022-03-31,Riots,Mob violence,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI8596,2022-04-08,Riots,Mob violence,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9545,2022-10-18,Riots,Violent demonstration,Chile,Valparaiso,San Antonio,-33.5947,-71.6075,0
CHI10510,2022-10-14,Riots,Mob violence,Chile,Araucania,Malleco,-38.4407,-71.8882,0
CHI10659,2022-02-10,Violence against civilians,Attack,Chile,Araucania,Cautin,-38.4202,-72.3759,0
CHI10841,2022-07-30,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.1122,-73.0504,0
CHI9230,2022-08-03,Violence against civilians,Attack,Chile,Valparaiso,Valparaiso,-33.036,-71.6296,1
CHI8795,2022-04-23,Protests,Protest with intervention,Chile,Metropolitana,Santiago,-33.4311,-70.6045,0
CHI11161,2022-03-24,Strategic developments,Arrests,Chile,Valparaiso,Marga Marga,-33.0488,-71.4412,0
CHI11216,2022-10-24,Riots,Violent demonstration,Chile,Tarapaca,Iquique,-20.4319,-70.152,0
CHI9814,2022-12-29,Protests,Peaceful protest,Chile,Araucania,Cautin,-38.9525,-72.6265,0
CHI9811,2022-12-27,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.7687,-72.5994,0
CHI9804,2022-12-23,Riots,Violent demonstration,Chile,Coquimbo,Choapa,-31.8391,-70.879,0
CHI9801,2022-12-22,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.9944,-73.0893,0
CHI9802,2022-12-22,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9798,2022-12-20,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9790,2022-12-19,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.709,-73.167,0
CHI9788,2022-12-17,Riots,Mob violence,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI9789,2022-12-17,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7891,-73.1017,0
CHI9827,2022-12-15,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9828,2022-12-14,Battles,Armed clash,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI9819,2022-12-12,Riots,Mob violence,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9823,2022-12-10,Violence against civilians,Attack,Chile,Araucania,Malleco,-38.2496,-72.6703,0
CHI9787,2022-12-09,Strategic developments,Looting/property destruction,Chile,Los Rios,Valdivia,-39.4524,-72.7711,0
CHI9786,2022-12-08,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9773,2022-12-07,Riots,Violent demonstration,Chile,Araucania,Cautin,-38.709,-73.167,0
CHI9779,2022-12-07,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.7249,-73.1168,0
CHI9778,2022-12-06,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9782,2022-12-06,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9777,2022-12-03,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI9783,2022-12-03,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9760,2022-11-28,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.667,-72.017,0
CHI9761,2022-11-28,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.7719,-73.1333,0
CHI9768,2022-11-28,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.1137,-71.5637,0
CHI10061,2022-11-27,Riots,Mob violence,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI9757,2022-11-26,Protests,Peaceful protest,Chile,Araucania,Cautin,-39.282,-72.2308,0
CHI9663,2022-11-25,Protests,Peaceful protest,Chile,Antofagasta,Antofagasta,-23.6524,-70.3954,0
CHI9684,2022-11-25,Riots,Violent demonstration,Chile,Biobio,Concepcion,-36.8306,-73.1164,0
CHI9690,2022-11-25,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI9753,2022-11-25,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.1137,-71.5637,0
CHI9698,2022-11-25,Protests,Peaceful protest,Chile,Los Lagos,Chiloe,-42.4801,-73.763,0
CHI9717,2022-11-25,Protests,Peaceful protest,Chile,Maule,Talca,-35.3311,-72.4107,0
CHI9689,2022-11-25,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9866,-71.3632,0
CHI9724,2022-11-25,Protests,Peaceful protest,Chile,Metropolitana,Maipo,-33.8084,-70.7346,0
CHI9708,2022-11-24,Protests,Peaceful protest,Chile,Los Rios,Ranco,-40.3314,-72.9463,0
CHI9674,2022-11-24,Protests,Peaceful protest,Chile,Atacama,Huasco,-28.5762,-70.7594,0
CHI9710,2022-11-24,Protests,Peaceful protest,Chile,Los Rios,Valdivia,-39.5412,-72.8663,0
CHI9695,2022-11-24,Protests,Peaceful protest,Chile,Los Lagos,Chiloe,-42.4801,-73.763,0
CHI9701,2022-11-24,Protests,Peaceful protest,Chile,Los Lagos,Llanquihue,-41.1122,-73.0504,0
CHI9704,2022-11-24,Protests,Peaceful protest,Chile,Los Lagos,Osorno,-40.574,-73.1335,0
CHI9680,2022-11-24,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9749,2022-11-24,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.1137,-71.5637,0
CHI9723,2022-11-24,Protests,Peaceful protest,Chile,Metropolitana,Maipo,-33.8084,-70.7346,0
CHI9726,2022-11-24,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.368,-70.7139,0
CHI9714,2022-11-24,Protests,Peaceful protest,Chile,Maule,Linares,-36.1431,-71.8261,0
CHI9751,2022-11-24,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
CHI9688,2022-11-23,Protests,Protest with intervention,Chile,Coquimbo,Elqui,-30.0137,-71.3954,0
CHI9725,2022-11-23,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9754,2022-11-23,Riots,Violent demonstration,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI9670,2022-11-22,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI9677,2022-11-22,Riots,Violent demonstration,Chile,Biobio,Arauco,-37.2457,-73.3153,0
CHI9743,2022-11-22,Protests,Peaceful protest,Chile,Valparaiso,San Antonio,-33.3701,-71.6635,0
CHI10013,2022-11-22,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-30.0137,-71.3954,0
CHI9671,2022-11-21,Protests,Peaceful protest,Chile,Arica y Parinacota,Arica,-18.4746,-70.2979,0
CHI9685,2022-11-21,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-30.2325,-71.0851,0
CHI9687,2022-11-21,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI9686,2022-11-21,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-30.0137,-71.3954,0
CHI9720,2022-11-21,Protests,Peaceful protest,Chile,Metropolitana,Maipo,-33.8084,-70.7346,0
CHI9737,2022-11-21,Protests,Peaceful protest,Chile,Tarapaca,Iquique,-20.2133,-70.1503,0
CHI9652,2022-11-18,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI10007,2022-11-18,Protests,Peaceful protest,Chile,Coquimbo,Elqui,-29.9045,-71.2489,0
CHI10058,2022-11-18,Protests,Peaceful protest,Chile,Biobio,Biobio,-37.4697,-72.3537,0
CHI9653,2022-11-17,Protests,Peaceful protest,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9635,2022-11-17,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-39.3683,-72.6306,0
CHI9643,2022-11-17,Riots,Violent demonstration,Chile,Coquimbo,Elqui,-29.9533,-71.3395,0
CHI9647,2022-11-16,Protests,Peaceful protest,Chile,Antofagasta,El Loa,-22.3171,-68.9303,0
CHI9644,2022-11-16,Strategic developments,Looting/property destruction,Chile,Araucania,Cautin,-38.9525,-72.6265,0
CHI9631,2022-11-15,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9646,2022-11-15,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9639,2022-11-14,Riots,Violent demonstration,Chile,Araucania,Cautin,-38.7687,-72.5994,0
CHI10055,2022-11-14,Riots,Violent demonstration,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI10056,2022-11-14,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4926,-70.7119,0
CHI9649,2022-11-13,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-37.7952,-72.7164,0
CHI9640,2022-11-13,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.2341,-72.3439,0
CHI9603,2022-11-11,Strategic developments,Looting/property destruction,Chile,Biobio,Concepcion,-36.6175,-72.9559,0
CHI9625,2022-11-11,Protests,Peaceful protest,Chile,Los Rios,Valdivia,-39.8618,-72.8168,0
CHI9607,2022-11-10,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.3685,-72.1665,0
CHI9606,2022-11-10,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.4287,-72.0126,0
CHI9622,2022-11-10,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9601,2022-11-10,Strategic developments,Looting/property destruction,Chile,Biobio,Biobio,-37.667,-72.017,0
CHI10054,2022-11-10,Riots,Violent demonstration,Chile,Biobio,Concepcion,-37.0343,-73.1383,0
CHI9595,2022-11-10,Violence against civilians,Attack,Chile,Nuble,Itata,-36.1345,-72.792,0
CHI9608,2022-11-09,Strategic developments,Looting/property destruction,Chile,Araucania,Malleco,-38.4336,-71.2305,0
CHI9596,2022-11-09,Strategic developments,Looting/property destruction,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9629,2022-11-09,Riots,Violent demonstration,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9618,2022-11-08,Protests,Peaceful protest,Chile,Metropolitana,Santiago,-33.4569,-70.6483,0
CHI9614,2022-11-07,Protests,Peaceful protest,Chile,Biobio,Concepcion,-36.827,-73.0498,0
CHI9611,2022-11-07,Strategic developments,Looting/property destruction,Chile,Biobio,Arauco,-37.6096,-73.6488,0
CHI9616,2022-11-07,Protests,Peaceful protest,Chile,Valparaiso,Valparaiso,-33.0246,-71.5518,0
