globaleventid,sqldate,ingest_time,eventcode,eventbasecode,eventrootcode,quadclass,numentions,numsources,numarticles,avgtone,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_lon,actiongeo_featureid,dateadded,sourceurl
1161470537,20240303,20240303183000,051,051,05,1,2,1,2,-0.32786885245901,"Nassau County, New York, United States",US,USNY,,40.7507,-73.5829,974128,20240303183000,https://nypost.com/2024/03/03/us-news/trump-backs-ny-senate-hopeful-mike-sapraicone/
1161470546,20240303,20240303183000,120,120,12,3,4,1,4,-5.86080586080586,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,20240303183000,https://twitchy.com/amy-curtis/2024/03/03/terrance-howard-taxes-slavery-n2393519
1161470580,20240303,20240303183000,173,173,17,4,10,1,10,-16.4835164835165,"Phoenix, Arizona, United States",US,USAZ,AZ013,33.4484,-112.074,44784,20240303183000,https://ktar.com/story/5565373/phoenix-police-arrest-2-suspects-linked-to-home-burglary/
1161470636,20240303,20240303183000,051,051,05,1,10,1,10,-2.3876404494382,United States,US,US,,39.828175,-98.5795,US,20240303183000,https://www.duluthnewstribune.com/opinion/columns/point-counterpoint-congress-can-embrace-the-vitality-migrants-bring
1161471202,20230304,20240303184500,160,160,16,4,1,1,1,-1.62162162162163,"Gotland, Gotland, Sweden",SW,SW05,26026,57.5,18.5,-2483015,20240303184500,https://www.sent-trib.com/2024/03/03/as-sweden-joins-nato-it-bids-farewell-to-more-than-two-centuries-of-neutrality/
1161471203,20230304,20240303184500,173,173,17,4,7,1,7,-3.01399354144241,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388,-1898541,20240303184500,https://finance.yahoo.com/news/how-likely-ceasefire-russia-ukraine-war-173356351.html
1161471205,20230304,20240303184500,010,010,01,1,1,1,1,0.33975084937713,"San Diego, California, United States",US,USCA,,32.7153,-117.157,1661377,20240303184500,https://lbpost.com/news/politics/gavin-newsom-hits-the-road-for-prop-1-as-support-falls-for-his-mental-health-measure
1161471207,20240202,20240303184500,112,112,11,3,4,2,4,-7.15723988699887,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20240303184500,https://www.winnipegfreepress.com/canada/2024/03/03/canada-sanctions-more-russian-officials-in-response-to-death-of-opposition-leader
1161471214,20240225,20240303184500,043,043,04,1,4,1,4,5.8659217877095,"Gloucestershire, Gloucestershire, United Kingdom",UK,UKE6,40113,51.8333,-2.16667,-2597217,20240303184500,https://www.wiltsglosstandard.co.uk/news/national/uk-today/24159198.good-morning-britain-adil-ray-returns-ben-shephard-exit/
1161471215,20240225,20240303184500,043,043,04,1,4,1,4,6.14525139664804,"Manningtree, Essex, United Kingdom",UK,UKE4,40132,51.95,1.06667,-2602528,20240303184500,https://www.harwichandmanningtreestandard.co.uk/news/national/uk-today/24159198.good-morning-britain-adil-ray-returns-ben-shephard-exit/
1161471225,20240225,20240303184500,110,110,11,3,8,1,8,-4.95867768595041,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20240303184500,https://www.yahoo.com/news/biden-offense-immigration-not-let-141200825.html
1161471242,20240303,20240303184500,019,019,01,1,4,1,4,2.58152173913043,Spain,SP,SP,,40,-4,SP,20240303184500,https://buenosairesherald.com/politics/governors-weigh-in-on-mileis-proposed-political-pact
1161471247,20240303,20240303184500,042,042,04,1,6,1,6,-6.35838150289018,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20240303184500,https://www.fox26houston.com/whats-your-point/houston-police-chief-admits-264000-abandoned-cases-whats-your-point
1161471248,20240303,20240303184500,046,046,04,1,6,1,6,-3.38164251207729,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20240303184500,https://www.fox26houston.com/whats-your-point/houston-and-its-firefighters-reach-deal-whats-next
1161471249,20240303,20240303184500,060,060,06,2,4,1,4,1.29096325719961,"Ondo State, Ondo, Nigeria",NI,NI48,22976,7.16667,5.08333,-2023650,20240303184500,https://thenewsnigeria.com.ng/2024/03/03/why-aiyedatiwa-will-emerge-ondo-apc-governorship-candidate-17-april/
1161471254,20240303,20240303184500,057,057,05,1,2,1,2,-6.64961636828645,"Nairobi, Nairobi Area, Kenya",KE,KE05,18585,-1.28333,36.8167,-2258072,20240303184500,https://www.rnz.co.nz/news/world/510755/haiti-violence-gangs-free-4-000-inmates-in-mass-jailbreak
1161471263,20240303,20240303184500,043,043,04,1,5,1,5,-0.443786982248519,Australia,AS,AS,,-25,135,AS,20240303184500,https://www.afr.com/companies/media-and-marketing/the-time-has-come-for-parliament-to-fire-its-cannon-at-meta-20240303-p5f9d5
1161471266,20240303,20240303184500,062,062,06,2,2,1,2,2.99539170506912,"Rajputana, Punjab, Pakistan",PK,PK04,23680,30.2875,72.5232,6105882,20240303184500,https://www.latestly.com/agency-news/world-news-india-japan-armies-perform-mock-drills-in-joint-exercise-dharma-guardian-5797297.html
1161471267,20240303,20240303184500,062,062,06,2,2,1,2,5.60344827586207,"Marawi, Marawi, Philippines",RP,RPE1,24272,8.0034,124.284,-2438515,20240303184500,https://manilastandard.net/news/national/314422406/airshow-commemorates-philippine-south-korea-friendship-pact.html
1161471270,20240303,20240303184500,042,042,04,1,1,1,1,4.15778251599147,"Doha, Ad Daw?ah, Qatar",QA,QA01,25307,25.2867,51.5333,-785169,20240303184500,https://www.channelstv.com/2024/03/03/nigeria-signs-multi-sectoral-agreement-with-qatar-during-tinubus-visit/
1161471271,20240303,20240303184500,046,046,04,1,2,1,2,-1.36674259681094,"Osun State, Osun, Nigeria",NI,NI42,23001,7.5,4.5,9153501,20240303184500,https://www.opinionnigeria.com/stop-sabotaging-president-tinubus-efforts-in-fixing-economy-apc-chieftain-tells-governors/
1161471273,20240303,20240303184500,040,040,04,1,4,1,4,-2.62725779967159,United States,US,US,,39.828175,-98.5795,US,20240303184500,https://freestonecountytimesonline.com/weekly-devotional-dont-divide-the-kingdom/
1161471274,20240303,20240303184500,040,040,04,1,3,1,3,0.3968253968254,"Kabul, Kabol, Afghanistan",AF,AF13,3580,34.5167,69.1833,-3378435,20240303184500,https://tribune.com.pk/story/2458271/afghan-taliban-nudge-ttp-on-talks-with-islamabad
1161471277,20240303,20240303184500,173,173,17,4,10,1,10,-11.1650485436894,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,20240303184500,https://www.blackenterprise.com/st-louis-principal-guilty-hitman-kill-pregnant-mistress/
1161471279,20240303,20240303184500,014,014,01,1,3,1,3,-4.98554913294798,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20240303184500,https://www.kyivpost.com/post/28885
1161471283,20240303,20240303184500,042,042,04,1,6,1,6,-3.79746835443038,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20240303184500,https://www.slobodenpecat.mk/en/potres-vo-izraelskiot-voen-kabinet-poradi-nesoglasuvanjata-megju-netanjahu-i-ganc/
1161471284,20240303,20240303184500,042,042,04,1,16,1,10,-4.84330484330484,"Newark Liberty International Airport, New Jersey, United States",US,USNJ,,40.6941,-74.1787,884847,20240303184500,https://www.independent.co.uk/travel/news-and-advice/newark-london-flight-bangor-fbi-b2506124.html
1161471285,20240303,20240303184500,042,042,04,1,1,1,1,-3.98936170212766,"Eagle Pass, Texas, United States",US,USTX,,28.7091,-100.5,1356538,20240303184500,https://www.foxnews.com/politics/tennessee-national-guard-deploying-southern-border-biden-admin-fails-act-gop-gov-says
1161471296,20240303,20240303184500,036,036,03,1,6,1,6,-3.01274623406721,"Maine, United States",US,USME,,44.6074,-69.3977,ME,20240303184500,https://www.channelstv.com/2024/03/03/trump-eyes-nomination-as-rivals-move-to-disqualify-him/
1161471315,20240303,20240303184500,020,020,02,1,10,1,10,-2.04081632653061,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20240303184500,https://saiia.org.za/in-the-news/us-congressmen-call-for-a-review-of-bilateral-relations-with-south-africa/
1161471318,20240303,20240303184500,042,042,04,1,2,1,2,0.0693481276005499,United States,US,US,,39.828175,-98.5795,US,20240303184500,https://www.joblo.com/everything-we-know-about-captain-america-brave-new-world/
1161471328,20240303,20240303184500,162,162,16,4,2,1,2,-3.82059800664452,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,22379,-34.5875,-58.6725,-979186,20240303184500,https://buenosairesherald.com/op-ed/editorial/whats-mileis-endgame
1161471335,20240303,20240303184500,040,040,04,1,10,1,10,3.57142857142857,"Monash, South Australia, Australia",AS,AS05,5284,-34.2333,140.567,-1588322,20240303184500,https://www.smh.com.au/national/nasa-s-latest-mission-to-inspire-aboriginal-astronauts-20240229-p5f8tn.html
1161471343,20240303,20240303184500,122,122,12,3,10,1,10,1.86335403726708,Kenya,KE,KE,,1,38,KE,20240303184500,https://www.kenyan-post.com/2024/03/the-maasai-slay-queen-who-sued-kenyan.html
1161471344,20240303,20240303184500,173,173,17,4,30,3,30,-3.01613597150701,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20240303184500,https://www.seattletimes.com/nation-world/nation/a-supreme-court-decision-could-come-monday-in-a-case-about-barring-trump-from-the-2024-ballot/
1161471347,20240303,20240303184500,036,036,03,1,5,1,5,-0.75329566854991,"Middlesbrough, Redcar and Cleveland, United Kingdom",UK,UKK9,40100,54.5728,-1.16278,-2603029,20240303184500,https://www.yorkshirepost.co.uk/news/politics/councillor-accuses-ben-houchen-of-pressuring-him-to-act-unlawfully-4541008
1161471350,20240303,20240303184500,1121,112,11,3,2,1,2,-6.62983425414365,"Harda, Madhya Pradesh, India",IN,IN35,70173,22.3333,77.1,-2097166,20240303184500,https://www.latestly.com/agency-news/india-news-cbi-arrest-6-people-including-gm-dgm-two-directors-of-private-company-in-bribery-case-recovers-rs-1-1-cr-5797258.html
1161471354,20240303,20240303184500,173,173,17,4,2,1,2,-2.4390243902439,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20240303184500,https://www.winnipegfreepress.com/world/2024/03/03/a-supreme-court-decision-could-come-monday-in-a-case-about-barring-trump-from-the-2024-ballot
1161471356,20240303,20240303184500,190,190,19,4,10,1,10,-1.59574468085107,"California, United States",US,USCA,,36.17,-119.746,CA,20240303184500,https://www.heraldstandard.com/news/local_news/2024/mar/03/one-man-injured-in-brownsville-fire/
1161471357,20240303,20240303184500,154,154,15,4,1,1,1,0.25542784163474,"Manhattan, New York, United States",US,USNY,NY061,40.7834,-73.9662,971945,20240303184500,https://www.thedailymeal.com/1525240/how-eggs-benedict-got-its-name/
1161471364,20240303,20240303184500,020,020,02,1,2,1,2,0,Switzerland,SZ,SZ,,47,8,SZ,20240303184500,https://www.swissinfo.ch/eng/swiss-politics/yes-to-more-state-pension-in-switzerland/73300211
1161471367,20240303,20240303184500,051,051,05,1,2,1,2,2.89855072463768,"Gong Bao, Guangdong, China",CH,CH30,13052,23.0199,111.622,10400458,20240303184500,https://www.thedailymeal.com/1525375/how-kung-pao-chicken-got-name/
1161471373,20240303,20240303184500,112,112,11,3,1,1,1,0.21645021645022,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117,-1925267,20240303184500,https://finance.yahoo.com/news/uk-400m-electric-bus-scheme-175723291.html
1161471388,20240303,20240303184500,010,010,01,1,1,1,1,-4.81012658227848,"Port Harcourt, Rivers, Nigeria",NI,NI50,191389,4.78917,6.99861,-2025046,20240303184500,https://leadership.ng/jungle-justice-2-escort-policemen-beaten-to-death-in-edo/
1161471390,20240303,20240303184500,090,090,09,2,10,1,10,-2.14285714285715,"Lake Oswego, Oregon, United States",US,USOR,,45.4207,-122.671,1166669,20240303184500,https://heavy.com/news/michael-meyden/
1161471391,20240303,20240303184500,090,090,09,2,5,1,5,-2.01342281879195,"Manitowoc, Wisconsin, United States",US,USWI,WI071,44.0886,-87.6576,1568942,20240303184500,https://fox11online.com/news/local/search-for-elijah-continues-sunday-vue-two-rivers-missing-boy
1161471395,20240303,20240303184500,190,190,19,4,10,1,10,-2.82485875706215,"Harris County, Texas, United States",US,USTX,,29.8336,-95.4002,1383886,20240303184500,https://www.fox26houston.com/news/four-people-shot-at-lincoln-bar-on-washington-ave-in-houston
1161471407,20240303,20240303184500,180,180,18,4,6,1,6,-17.5,"Los Angeles, California, United States",US,USCA,,34.0522,-118.244,1662328,20240303184500,https://www.nydailynews.com/2023/03/02/the-police-assault-of-rodney-king-and-the-la-riots-that-ensued/
1161471416,20240303,20240303184500,040,040,04,1,5,1,5,-17.910447761194,,,,,,,,20240303184500,https://www.snl24.com/dailysun/news/alleged-hijacker-shot-and-killed-by-ekurhuleni-cops-20240303
1161471438,20240303,20240303184500,112,112,11,3,5,1,5,0,,,,,,,,20240303184500,https://quicknews-africa.net/gov-bagudu-inaugurates-committee-on-administration-of-criminal-justice/
1161471440,20240303,20240303184500,014,014,01,1,20,1,10,-1.41043723554301,"Oklahoma, United States",US,USOK,,35.5376,-96.9247,OK,20240303184500,https://bartlesvilleradio.com/pages/news/412302024/state-election-board-offers-tips-and-reminders-ahead-of-presidential-primaries
1161471441,20240303,20240303184500,070,070,07,2,10,1,10,2.32558139534884,"Fort Knox, Kentucky, United States",US,USKY,,37.901,-85.902,2512204,20240303184500,https://www.weku.org/the-commonwealth/2024-03-03/kentucky-military-kids-reflect-on-their-worldwide-experiences
1161471446,20240303,20240303184500,071,071,07,2,4,1,4,-4.64705882352941,"California, United States",US,USCA,,36.17,-119.746,CA,20240303184500,https://theconversation.com/why-do-millions-of-americans-believe-the-2020-presidential-election-was-stolen-from-donald-trump-224016
1161471448,20240303,20240303184500,030,030,03,1,1,1,1,-6.29139072847682,"Glasgow, Glasgow City, United Kingdom",UK,UKV2,40176,55.8333,-4.25,-2597039,20240303184500,https://www.theguardian.com/uk-news/2024/mar/03/two-charged-pouring-porridge-jam-queen-victoria-bust-glasgow
1161471454,20240303,20240303184500,012,012,01,1,5,1,5,-4.65116279069768,,,,,,,,20240303184500,https://www.snl24.com/dailysun/news/western-cape-cops-in-hot-water-for-truck-hijacking-20240303
1161471462,20240303,20240303184500,051,051,05,1,4,1,4,-1.23609394313968,United Kingdom,UK,UK,,54,-4,UK,20240303184500,https://inews.co.uk/news/business/history-fake-news-always-existed-2937565
1161471493,20240303,20240303184500,020,020,02,1,10,1,10,-12.962962962963,"Ohio, United States",US,USOH,,40.3736,-82.7755,OH,20240303184500,https://www.13abc.com/2024/03/03/tpd-looking-identify-shooting-suspect/
1161471501,20240303,20240303184500,1384,138,13,3,5,1,5,-2.41935483870968,"Odesa, Odes'ka Oblast, Ukraine",UP,UP17,28558,46.4639,30.7386,-1049092,20240303184500,https://www.kyivpost.com/opinion/28953
1161471502,20240303,20240303184500,090,090,09,2,4,1,4,-8,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20240303184500,https://article.wn.com/view/2024/03/03/French_police_hunt_an_assailant_who_attacked_a_man_near_a_Pa/
1161471521,20240303,20240303184500,1124,112,11,3,3,1,3,-4.06504065040651,"London, London, City of, United Kingdom",UK,UKH9,40110,51.5,-0.116667,-2601889,20240303184500,https://sputnikglobe.com/20240303/uk-has-only-itself-to-blame-for-red-sea-attacks-houthis-say-as-they-vow-to-ramp-up-campaign-1117115372.html
1161471526,20240303,20240303184500,025,025,02,1,10,1,10,-7.17592592592592,United Kingdom,UK,UK,,54,-4,UK,20240303184500,https://www.thecourier.co.uk/news/scotland/4911826/finance-secretary-urges-chancellor-not-to-cut-taxes/
1161471541,20240303,20240303184500,010,010,01,1,2,1,2,2.32919254658385,"Potsin, Ghana (general), Ghana",GH,GH00,190589,5.44958,-0.582321,-2078197,20240303184500,https://gna.org.gh/2024/03/learning-of-ghanas-history-will-foster-sense-of-identity-pride-uew-vc/
1161471551,20240303,20240303184500,010,010,01,1,6,1,6,3.68932038834951,"Surulere, Ekiti, Nigeria",NI,NI54,191191,7.94099,5.05488,10288889,20240303184500,https://www.channelstv.com/2024/03/03/a-committed-democrat-sanwo-olu-mourns-former-aide-owokoniran/
1161471556,20240303,20240303184500,036,036,03,1,6,1,6,0,"Boston, Massachusetts, United States",US,USMA,MA025,42.3584,-71.0598,617565,20240303184500,https://www.planetizen.com/news/2024/03/127692-bostons-blue-hill-avenue-get-brt-safety-improvements
1161471561,20240303,20240303184500,110,110,11,3,2,1,2,2.4896265560166,"Madhya Pradesh, Madhya Pradesh, India",IN,IN35,17744,23.5,78.5,-2103026,20240303184500,https://www.latestly.com/agency-news/india-news-will-win-all-14-seats-dont-think-congress-will-be-able-to-win-assam-bjp-chief-5797184.html
1161471562,20240303,20240303184500,111,111,11,3,5,1,5,-8.50439882697943,"Ouakam, Dakar, Senegal",SG,SG01,1382,14.7239,-17.4892,-2272788,20240303184500,https://www.jurist.org/news/2024/03/senegal-president-condemns-violent-knife-attack-on-prominent-female-journalist/
1161471581,20240303,20240303184500,036,036,03,1,1,1,1,1.65615141955836,"Narkatiaganj, Bihar, India",IN,IN34,17618,27.1,84.4667,-2105798,20240303184500,https://orissadiary.com/pm-narendra-modi-to-visit-telangana-tamil-nadu-odisha-west-bengal-and-bihar-on-4-6th-march/
1161471587,20240303,20240303184500,020,020,02,1,10,1,10,0.46620046620047,"Zurich, ZüSZ, Switzerland",SZ,SZ25,26310,47.3667,8.55,-2554935,20240303184500,https://www.swissinfo.ch/eng/swiss-abroad/switzerland-today/73294254
1161471592,20240303,20240303184500,010,010,01,1,5,1,5,0.37950664136622,"Kurudu, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,8.93139,7.55,372564,20240303184500,https://blueprint.ng/weve-reduced-carbon-emissions-by-one-percent-energy-commission/
1161471628,20240303,20240303184500,050,050,05,1,3,1,3,-5.20446096654275,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,20240303184500,https://sputnikglobe.com/20240303/irony-of-fate-ukraine-would-still-have-an-arms-industry-if-not-for-2014-coup-1117114802.html
1161471683,20240303,20240303184500,020,020,02,1,2,1,2,3.86266094420601,Italy,IT,IT,,42.833333,12.833333,IT,20240303184500,https://www.wiltsglosstandard.co.uk/news/24157249.shiny-treasures-vintage-spirits-grabs-auction/
1161471696,20240303,20240303184500,010,010,01,1,4,1,4,0.38022813688213,Japan,JA,JA,,36,138,JA,20240303184500,https://gamerant.com/playstation-exclusive-ghost-of-tsushima-pc-port-reveal-soon/
1161471698,20240303,20240303184500,010,010,01,1,1,1,1,-3.88888888888889,"District of Columbia, United States",US,USDC,,38.8964,-77.0262,DC,20240303184500,https://www.independent.co.uk/news/world/americas/us-politics/haley-trump-jan-6-rally-b2506216.html
1161471701,20240303,20240303184500,128,128,12,3,5,1,5,-4.97237569060773,"California, United States",US,USCA,,36.17,-119.746,CA,20240303184500,https://www.proactiveinvestors.com/companies/news/1042194/musk-demands-trial-for-openai-and-founder-sam-altman-1042194.html
1161471703,20240303,20240303184500,020,020,02,1,5,1,5,-2.17391304347827,United States,US,US,,39.828175,-98.5795,US,20240303184500,https://www.yahoo.com/news/don-t-king-raskin-slams-175807300.html
1161471775,20240303,20240303184500,090,090,09,2,20,2,20,-2.32077250081752,United States,US,US,,39.828175,-98.5795,US,20240303184500,https://theconversation.com/no-overwintering-turtles-dont-breathe-through-their-butts-getting-to-the-bottom-of-a-popular-misconception-224331
1161471776,20240303,20240303184500,110,110,11,3,1,1,1,-0.43821209465382,New Zealand,NZ,NZ,,-42,174,NZ,20240303184500,https://www.newshub.co.nz/home/politics/2024/03/minister-melissa-lee-warned-further-delays-in-digital-news-bargaining-bill-could-lead-to-job-losses-before-newshub-s-collapse.html
1161471777,20240303,20240303184500,070,070,07,2,2,1,2,3.21888412017167,Niger,NG,NG,,16,8,NG,20240303184500,https://blueprint.ng/fg-commissions-odo-ape-dam-project-to-irrigate-700-hectares/
1161471780,20240303,20240303184500,036,036,03,1,4,1,4,-6.36042402826855,"Aboru, Abia, Nigeria",NI,NI45,191357,5.45631,7.91965,-1996979,20240303184500,https://www.channelstv.com/2024/03/03/lagos-govt-gives-four-days-ultimatum-to-squatters-on-coastal-road/
1161471793,20240303,20240303184500,190,190,19,4,2,1,2,-6.11111111111111,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20240303184500,https://www.channelstv.com/2024/03/03/nema-denies-looting-of-its-warehouse-in-abuja/
1161471795,20240303,20240303184500,042,042,04,1,1,1,1,2.37154150197628,"Kaduna State, Kaduna, Nigeria",NI,NI23,191100,10.3333,7.75,-2014091,20240303184500,https://thewillnews.com/report-bribe-seeking-officials-tinubu-tells-qatari-investors-says-nigeria-ready-for-business/
1161471796,20240303,20240303184500,020,020,02,1,5,1,5,1.75953079178886,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,20240303184500,https://blueprint.ng/edo-guber-leave-politics-for-politicians-nnpp-chieftain-tells-primate-ayodele/
1161471813,20240303,20240303184500,010,010,01,1,4,1,4,-1.47058823529412,"Waitomo, New Zealand (general), New Zealand",NZ,NZ00,22389,-38.2667,175.1,-1521103,20240303184500,https://www.rnz.co.nz/news/national/510754/weather-trough-brings-heavy-rain-gales-to-much-of-new-zealand
1161471841,20240303,20240303184500,0332,033,03,1,10,1,10,0,Nicaragua,NU,NU,,13,-85,NU,20240303184500,https://www.tvguide.co.uk/schedule/b91c0d8e-712c-56a4-af0b-38c2baed33d1/american-made
1161471847,20240303,20240303184500,190,190,19,4,2,1,2,-6.42857142857143,"Kherson, Khersons'ka Oblast', Ukraine",UP,UP08,28557,46.6558,32.6178,-1041356,20240303184500,https://www.aljazeera.com/news/2024/3/3/death-toll-rises-to-10-in-russian-drone-strike-on-ukraines-odesa
1161471848,20240303,20240303184500,190,190,19,4,4,1,4,-5.5045871559633,"Bakhmut, Nizhegorodskaya Oblast', Russia",RS,RS51,25080,56.043,44.7525,9257971,20240303184500,https://www.kyivpost.com/post/28955
1161471851,20240303,20240303184500,112,112,11,3,2,1,2,-3.80952380952381,Russia,RS,RS,,60,100,RS,20240303184500,https://www.kyivpost.com/post/28957
1161471861,20240303,20240303184500,036,036,03,1,10,1,10,-0.70422535211268,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,20240303184500,https://www.moneycontrol.com/news/world/saudi-extends-voluntary-oil-cut-of-1-mn-barrels-a-day-12394701.html
1161471867,20240303,20240303184500,020,020,02,1,10,1,10,2.33644859813084,"California, United States",US,USCA,,36.17,-119.746,CA,20240303184500,https://www.cnet.com/home/internet/best-internet-providers-in-santa-ana-ca/
1161471881,20240303,20240303184500,111,111,11,3,2,1,2,-8.60585197934593,"Ndjamena, (CD04), Chad",CD,CD04,12482,12.1085,15.0482,-1101785,20240303184500,https://blueprint.ng/timi-frank-condemns-killing-of-opposition-leader-in-chad/
1161471916,20240303,20240303184500,010,010,01,1,4,1,4,4.44638186573671,"Santa Clarita, California, United States",US,USCA,,34.3917,-118.543,1662338,20240303184500,https://signalscv.com/2024/03/the-first-gold-was-discovered-in-placerita-on-mar-9-1842/
1161471920,20240303,20240303184500,013,013,01,1,4,1,4,3.32225913621262,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20240303184500,https://www.bluemountainsgazette.com.au/story/8542956/gyllenhaal-hopes-swayze-would-approve-of-remake/?cs=12640
1161471923,20240303,20240303184500,020,020,02,1,2,1,2,-1.30584192439863,Australia,AS,AS,,-25,135,AS,20240303184500,"https://journals.lww.com/jasn/fulltext/2024/03000/predicting_outcomes_in_nephrology__lots_of_tools,.11.aspx"
1161471933,20240303,20240303184500,046,046,04,1,8,1,8,-0.70298769771529,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,25036,49.9808,36.2527,-1041320,20240303184500,https://www.kyivpost.com/post/28935
1161471950,20240303,20240303184500,141,141,14,3,4,1,4,-1.2747090338075,"Hawaii, United States",US,USHI,,21.1098,-157.531,HI,20240303184500,https://journals.lww.com/jasn/fulltext/2024/03000/isatuximab_monotherapy_for_desensitization_in.10.aspx
1161471952,20240303,20240303184500,172,172,17,4,10,1,10,-3.71944739638682,"Reno, Nevada, United States",US,USNV,NV031,39.5296,-119.814,861100,20240303184500,https://www.washingtonpost.com/weather/2024/03/03/sierra-blizzard-warning-snow-tornado/
1161471987,20240303,20240303184500,080,080,08,2,10,1,10,-2.53164556962025,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20240303184500,https://www.fox26houston.com/whats-your-point/mcconnell-to-step-down-cornyn-hopes-to-step-up
1161472627,20230304,20240303190000,020,020,02,1,10,1,10,-1.80722891566265,,,,,,,,20240303190000,https://www.cbc.ca/news/canada/british-columbia/bc-conservation-officer-service-oversight-district-north-vancouver-1.7130969
1161472637,20240202,20240303190000,173,173,17,4,1,1,1,-4.77987421383648,"Islamabad, Islamabad, Pakistan",PK,PK08,23674,33.7,73.1667,-2762812,20240303190000,https://www.pbs.org/newshour/world/sharif-becomes-pakistans-new-premier-as-khans-parliament-allies-allege-election-rigging
1161472638,20240202,20240303190000,112,112,11,3,6,2,6,-8.01526717557254,United States,US,US,,39.828175,-98.5795,US,20240303190000,https://www.squamishchief.com/national-news/canada-sanctions-more-russian-officials-in-response-to-death-of-opposition-leader-8389636
1161472642,20240225,20240303190000,141,141,14,3,10,1,10,-3.33951762523191,"Bea Mountain, Grand Cape Mount, Liberia",LI,LI12,147244,7.13333,-11,-2130103,20240303190000,https://gnnliberia.com/grand-cape-mount-county-senator-simeon-b-taylor-condemns-bmmc-protest/
1161472643,20240225,20240303190000,042,042,04,1,5,1,5,-5.49738219895288,France,FR,FR,,46,2,FR,20240303190000,https://www.naroomanewsonline.com.au/story/8542957/at-least-170-killed-in-attacks-in-burkina-faso/?cs=14264
1161472646,20240225,20240303190000,010,010,01,1,3,1,3,0.13812154696133,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20240303190000,https://nypost.com/2024/03/03/us-news/most-biden-2020-voters-think-hes-too-old-for-office-poll/
1161472651,20240303,20240303190000,043,043,04,1,4,1,4,0.46728971962617,"English Harbour, Saint Paul, Antigua And Barbuda",AC,AC06,40219,17,-61.7667,-1323271,20240303190000,https://www.sail-world.com/news/272238/2024-Superyacht-Challenge-Antigua-preview
1161472652,20240303,20240303190000,043,043,04,1,2,1,2,0.815660685154975,"Ailsa, Victoria, Australia",AS,AS07,5432,-36.3333,142.35,-1555278,20240303190000,https://www.architectureanddesign.com.au/suppliers/nover/nover-celebrates-70-year-milestone
1161472653,20240303,20240303190000,190,190,19,4,10,1,10,4.92040520984081,"Melbourne, Victoria, Australia",AS,AS07,5430,-37.8167,144.967,-1586844,20240303190000,https://www.architectureanddesign.com.au/suppliers/cooling-bros-glass-co/cooling-brothers-adds-new-igu-line-and-spacer
1161472655,20240303,20240303190000,020,020,02,1,10,1,10,-2.34131113423517,"Sukma, Chhattisgarh, India",IN,IN37,70107,18.4,81.6667,-2112075,20240303190000,https://www.hindustantimes.com/india-news/at-notorious-maoist-hidma-s-village-crpf-camp-establishes-mental-edge-101709489769230.html
1161472657,20240303,20240303190000,193,193,19,4,1,1,1,-4.08163265306122,"Atlanta, Georgia, United States",US,USGA,GA121,33.749,-84.388,351615,20240303190000,https://www.sandiegouniontribune.com/news/nation-world/story/2024-03-03/georgia-teen-critically-injured-after-police-trade-gunfire-with-a-group-near-six-flags
1161472658,20240303,20240303190000,043,043,04,1,10,1,10,-5.75,"Monrovia, Montserrado, Liberia",LI,LI14,147290,6.31056,-10.8047,-2134012,20240303190000,https://gnnliberia.com/kinjor-bloodbath-what-really-went-wrong/
